"iso","country","code","Series.Name","Series.Code","X1996..YR1996.","X1998..YR1998.","X2000..YR2000.","X2002..YR2002.","X2003..YR2003.","X2004..YR2004.","X2005..YR2005.","X2006..YR2006.","X2007..YR2007.","X2008..YR2008.","X2009..YR2009.","X2010..YR2010.","X2011..YR2011.","X2012..YR2012.","X2013..YR2013.","X2014..YR2014.","X2015..YR2015.","X2016..YR2016.","X2017..YR2017.","X2018..YR2018.","X2019..YR2019.","X2020..YR2020.","X2021..YR2021."
"ABW","Aruba",533,"Government Effectiveness: Estimate","GE.EST","..","..","..","..","..","1.28098452091217","1.2872017621994","1.27947068214417","1.24610328674316","1.27042543888092","1.49645578861237","1.2462443113327","1.23621416091919","1.24728560447693","1.22114515304565","0.887694120407104","0.880507171154022","0.888866126537323","0.913862347602844","1.05176115036011","1.02402460575104","1.1213675737381","1.13221418857574"
"AUS","Australia",36,"Government Effectiveness: Estimate","GE.EST","1.8005645275116","1.61811804771423","1.73217022418976","1.65919864177704","1.77249670028687","1.98447918891907","1.74568998813629","1.70751595497131","1.81828260421753","1.78415966033936","1.70176219940186","1.76319003105164","1.6899231672287","1.61283433437347","1.63268768787384","1.60130333900452","1.56022334098816","1.56198215484619","1.53046941757202","1.58852088451385","1.56487631797791","1.61007499694824","1.51292824745178"
"AUT","Austria",40,"Government Effectiveness: Estimate","GE.EST","1.73164963722229","1.80350625514984","1.84726524353027","1.88022816181183","1.9296041727066","1.84331977367401","1.67905163764954","1.82699167728424","1.8628796339035","1.77105259895325","1.66253793239594","1.81232047080994","1.60267007350922","1.5598771572113","1.57174801826477","1.55354714393616","1.47787606716156","1.50463581085205","1.49953770637512","1.48801589012146","1.52114546298981","1.64590120315552","1.57000815868378"
"AZE","Azerbaijan",31,"Government Effectiveness: Estimate","GE.EST","-0.916389584541321","-0.933607459068298","-0.951395213603973","-0.985208630561829","-0.929972350597382","-0.930401146411896","-0.738662242889404","-0.667855262756348","-0.800852239131927","-0.784415364265442","-0.661590874195099","-0.811674296855927","-0.770396113395691","-0.787990510463715","-0.444532543420792","-0.30541729927063","-0.21886844933033","-0.116176269948483","-0.129922404885292","-0.104204587638378","-0.0864946097135544","-0.116941824555397","0.247684523463249"
"BHS","Bahamas",44,"Government Effectiveness: Estimate","GE.EST","1.37324202060699","1.26424825191498","1.23428380489349","1.25507593154907","1.22162806987762","1.20134437084198","1.20525670051575","1.16358292102814","1.10220849514008","1.14091324806213","1.00417971611023","1.07030260562897","0.974231779575348","0.982968807220459","0.867702424526215","0.725424528121948","0.709997713565826","0.715726613998413","0.573825657367706","0.533815801143646","0.481303781270981","0.445276260375977","0.461800664663315"
"BHR","Bahrain",48,"Government Effectiveness: Estimate","GE.EST","0.776639640331268","0.566400229930878","0.551933765411377","0.507285356521606","0.426035732030869","0.527056634426117","0.391059279441834","0.386875808238983","0.402686685323715","0.379488408565521","0.476081341505051","0.451603800058365","0.51492440700531","0.544541776180267","0.584795832633972","0.561928749084473","0.55733323097229","0.325291305780411","0.191406816244125","0.175440326333046","0.294352799654007","0.42190483212471","0.717128276824951"
"BGD","Bangladesh",50,"Government Effectiveness: Estimate","GE.EST","-0.687850117683411","-0.490328997373581","-0.607652246952057","-0.726736128330231","-0.841530382633209","-0.937496602535248","-0.917243719100952","-0.836658835411072","-0.706297338008881","-0.73781830072403","-0.802224457263947","-0.752631783485413","-0.771310925483704","-0.80632072687149","-0.795478343963623","-0.773857712745667","-0.726373553276062","-0.675904393196106","-0.730936646461487","-0.739062011241913","-0.731802582740784","-0.755047261714935","-0.627411544322968"
"BRB","Barbados",52,"Government Effectiveness: Estimate","GE.EST","1.41403770446777","1.40335631370544","1.38048672676086","1.36772322654724","1.34845733642578","1.18496096134186","1.29017126560211","1.44380593299866","1.32034039497375","1.5628160238266","1.48026943206787","1.40617549419403","1.46492099761963","1.45407426357269","1.35099792480469","1.1999454498291","1.02185571193695","1.07720279693604","0.838656902313232","0.421918600797653","0.626334428787231","0.482354998588562","0.538301587104797"
"BLR","Belarus",112,"Government Effectiveness: Estimate","GE.EST","-0.380564451217651","-0.546766698360443","-0.721570193767548","-1.04380238056183","-1.04641103744507","-1.20764088630676","-1.13368451595306","-1.20371270179749","-1.16043567657471","-1.16709685325623","-1.20906257629395","-1.18854749202728","-1.19168138504028","-0.967426657676697","-0.956366419792175","-0.480019152164459","-0.447351336479187","-0.472853124141693","-0.315424978733063","-0.255736440420151","-0.129739582538605","-0.798498213291168","-0.77081686258316"
"BEL","Belgium",56,"Government Effectiveness: Estimate","GE.EST","1.71154367923737","1.77015435695648","1.65919423103333","1.91511082649231","1.86796200275421","1.85385739803314","1.70602655410767","1.74277758598328","1.60173285007477","1.38065946102142","1.56725931167603","1.65400683879852","1.72326099872589","1.67085814476013","1.70239806175232","1.51817321777344","1.55638754367828","1.42739248275757","1.27178764343262","1.25618195533752","1.14229798316956","1.11614394187927","1.12509024143219"
"BLZ","Belize",84,"Government Effectiveness: Estimate","GE.EST","0.388550758361816","0.401742517948151","0.364934474229813","0.301497399806976","0.319204598665237","0.206069439649582","0.14943253993988","-0.11185747385025","-0.233295649290085","-0.313745677471161","-0.306259095668793","-0.261475741863251","-0.248953148722649","-0.16534312069416","-0.14623935520649","-0.543264508247375","-0.607547760009766","-0.600371897220612","-0.637444734573364","-0.596393644809723","-0.600823760032654","-0.568718016147614","-0.488973140716553"
"BEN","Benin",204,"Government Effectiveness: Estimate","GE.EST","-0.380564451217651","-0.349467724561691","-0.396729677915573","-0.576151072978973","-0.568775832653046","-0.528148710727692","-0.65907609462738","-0.651569664478302","-0.549093544483185","-0.498357534408569","-0.598890066146851","-0.614182591438293","-0.551150143146515","-0.53087717294693","-0.511948347091675","-0.486698359251022","-0.651237785816193","-0.597261607646942","-0.672316074371338","-0.609943568706512","-0.466742843389511","-0.260536432266235","-0.206672295928001"
"BMU","Bermuda",60,"Government Effectiveness: Estimate","GE.EST","1.15766596794128","1.15295279026031","1.12659859657288","1.10116672515869","1.09114408493042","1.15745306015015","1.0215322971344","1.02090764045715","0.991009831428528","1.01299834251404","1.01688933372498","1.0000091791153","0.989928126335144","1.00199294090271","1.00969386100769","0.948114812374115","1.00404345989227","1.32312893867493","1.38182723522186","1.38009893894196","1.35569632053375","1.53446292877197","1.53646504878998"
"BTN","Bhutan",64,"Government Effectiveness: Estimate","GE.EST","0.644922494888306","0.65214592218399","0.618822574615479","0.568053841590881","0.576517760753632","0.124785840511322","0.357050955295563","0.271551549434662","0.347575217485428","0.318026304244995","0.515526950359344","0.596895039081573","0.679861605167389","0.553633213043213","0.428137600421906","0.295157015323639","0.45215305685997","0.555250704288483","0.619420409202576","0.395572245121002","0.351603776216507","0.445312023162842","0.796326637268066"
"BOL","Bolivia",68,"Government Effectiveness: Estimate","GE.EST","-0.17498953640461","-0.097585991024971","-0.309992283582687","-0.327785730361938","-0.38290086388588","-0.648214280605316","-0.699732720851898","-0.733223915100098","-0.574611723423004","-0.631037652492523","-0.607502222061157","-0.502368271350861","-0.471269518136978","-0.361267656087875","-0.379845023155212","-0.586189091205597","-0.651217341423035","-0.57604306936264","-0.370755553245544","-0.30380716919899","-0.774055242538452","-0.702078521251678","-0.731921494007111"
"BIH","Bosnia and Herzegovina",70,"Government Effectiveness: Estimate","GE.EST","-1.19204592704773","-1.20836997032166","-1.05737936496735","-1.07195007801056","-0.888265490531921","-0.704951226711273","-0.766192018985748","-0.633571147918701","-0.860691368579865","-0.602844953536987","-0.71922093629837","-0.737868010997772","-0.733116924762726","-0.449273467063904","-0.427030026912689","-0.486775159835815","-0.589775621891022","-0.41333082318306","-0.484354197978973","-0.63862156867981","-0.669898688793182","-1.0434535741806","-1.04125106334686"
"BWA","Botswana",72,"Government Effectiveness: Estimate","GE.EST","0.556376993656158","0.430778682231903","0.420466750860214","0.536757171154022","0.619905114173889","0.598901510238647","0.581885039806366","0.418984919786453","0.533447444438934","0.517145454883575","0.41456863284111","0.386874496936798","0.410438477993011","0.421417683362961","0.377902537584305","0.295623540878296","0.479426294565201","0.528043210506439","0.39582833647728","0.280855685472488","0.400045096874237","0.199554353952408","0.354068398475647"
"BRA","Brazil",76,"Government Effectiveness: Estimate","GE.EST","-0.143133714795113","-0.201571121811867","0.0430850870907307","-0.0346153452992439","0.0795872732996941","-0.0974992364645004","-0.161735713481903","-0.398304134607315","-0.29958975315094","-0.157496109604836","-0.158917337656021","-0.0942155122756958","-0.160819366574287","-0.169213905930519","-0.126656055450439","-0.181397631764412","-0.232308551669121","-0.221285507082939","-0.292603075504303","-0.498852431774139","-0.206858992576599","-0.4376100897789","-0.46029195189476"
"VGB","British Virgin Islands",92,"-8888","-8888","-8888","-8888","-8888","-8888","-8888","-8888","-8888","-8888","-8888","-8888","-8888","-8888","-8888","-8888","-8888","-8888","-8888","-8888","-8888","-8888","-8888","-8888","-8888"
"BRN","Brunei Darussalam",96,"Government Effectiveness: Estimate","GE.EST","0.927289664745331","0.892576634883881","0.866731762886047","0.845220685005188","0.688276529312134","0.224801152944565","0.594444632530212","0.866074919700623","0.917741775512695","0.880291998386383","0.913711667060852","0.896480977535248","0.89118880033493","0.837379038333893","0.864929258823395","1.08187341690063","1.05656659603119","1.07920169830322","1.14002871513367","1.24559855461121","1.31180918216705","1.42967927455902","1.45483326911926"
