"code","iso","country","CDG.raw.1750","CDG.raw.1751","CDG.raw.1752","CDG.raw.1753","CDG.raw.1754","CDG.raw.1755","CDG.raw.1756","CDG.raw.1757","CDG.raw.1758","CDG.raw.1759","CDG.raw.1760","CDG.raw.1761","CDG.raw.1762","CDG.raw.1763","CDG.raw.1764","CDG.raw.1765","CDG.raw.1766","CDG.raw.1767","CDG.raw.1768","CDG.raw.1769","CDG.raw.1770","CDG.raw.1771","CDG.raw.1772","CDG.raw.1773","CDG.raw.1774","CDG.raw.1775","CDG.raw.1776","CDG.raw.1777","CDG.raw.1778","CDG.raw.1779","CDG.raw.1780","CDG.raw.1781","CDG.raw.1782","CDG.raw.1783","CDG.raw.1784","CDG.raw.1785","CDG.raw.1786","CDG.raw.1787","CDG.raw.1788","CDG.raw.1789","CDG.raw.1790","CDG.raw.1791","CDG.raw.1792","CDG.raw.1793","CDG.raw.1794","CDG.raw.1795","CDG.raw.1796","CDG.raw.1797","CDG.raw.1798","CDG.raw.1799","CDG.raw.1800","CDG.raw.1801","CDG.raw.1802","CDG.raw.1803","CDG.raw.1804","CDG.raw.1805","CDG.raw.1806","CDG.raw.1807","CDG.raw.1808","CDG.raw.1809","CDG.raw.1810","CDG.raw.1811","CDG.raw.1812","CDG.raw.1813","CDG.raw.1814","CDG.raw.1815","CDG.raw.1816","CDG.raw.1817","CDG.raw.1818","CDG.raw.1819","CDG.raw.1820","CDG.raw.1821","CDG.raw.1822","CDG.raw.1823","CDG.raw.1824","CDG.raw.1825","CDG.raw.1826","CDG.raw.1827","CDG.raw.1828","CDG.raw.1829","CDG.raw.1830","CDG.raw.1831","CDG.raw.1832","CDG.raw.1833","CDG.raw.1834","CDG.raw.1835","CDG.raw.1836","CDG.raw.1837","CDG.raw.1838","CDG.raw.1839","CDG.raw.1840","CDG.raw.1841","CDG.raw.1842","CDG.raw.1843","CDG.raw.1844","CDG.raw.1845","CDG.raw.1846","CDG.raw.1847","CDG.raw.1848","CDG.raw.1849","CDG.raw.1850","CDG.raw.1851","CDG.raw.1852","CDG.raw.1853","CDG.raw.1854","CDG.raw.1855","CDG.raw.1856","CDG.raw.1857","CDG.raw.1858","CDG.raw.1859","CDG.raw.1860","CDG.raw.1861","CDG.raw.1862","CDG.raw.1863","CDG.raw.1864","CDG.raw.1865","CDG.raw.1866","CDG.raw.1867","CDG.raw.1868","CDG.raw.1869","CDG.raw.1870","CDG.raw.1871","CDG.raw.1872","CDG.raw.1873","CDG.raw.1874","CDG.raw.1875","CDG.raw.1876","CDG.raw.1877","CDG.raw.1878","CDG.raw.1879","CDG.raw.1880","CDG.raw.1881","CDG.raw.1882","CDG.raw.1883","CDG.raw.1884","CDG.raw.1885","CDG.raw.1886","CDG.raw.1887","CDG.raw.1888","CDG.raw.1889","CDG.raw.1890","CDG.raw.1891","CDG.raw.1892","CDG.raw.1893","CDG.raw.1894","CDG.raw.1895","CDG.raw.1896","CDG.raw.1897","CDG.raw.1898","CDG.raw.1899","CDG.raw.1900","CDG.raw.1901","CDG.raw.1902","CDG.raw.1903","CDG.raw.1904","CDG.raw.1905","CDG.raw.1906","CDG.raw.1907","CDG.raw.1908","CDG.raw.1909","CDG.raw.1910","CDG.raw.1911","CDG.raw.1912","CDG.raw.1913","CDG.raw.1914","CDG.raw.1915","CDG.raw.1916","CDG.raw.1917","CDG.raw.1918","CDG.raw.1919","CDG.raw.1920","CDG.raw.1921","CDG.raw.1922","CDG.raw.1923","CDG.raw.1924","CDG.raw.1925","CDG.raw.1926","CDG.raw.1927","CDG.raw.1928","CDG.raw.1929","CDG.raw.1930","CDG.raw.1931","CDG.raw.1932","CDG.raw.1933","CDG.raw.1934","CDG.raw.1935","CDG.raw.1936","CDG.raw.1937","CDG.raw.1938","CDG.raw.1939","CDG.raw.1940","CDG.raw.1941","CDG.raw.1942","CDG.raw.1943","CDG.raw.1944","CDG.raw.1945","CDG.raw.1946","CDG.raw.1947","CDG.raw.1948","CDG.raw.1949","CDG.raw.1950","CDG.raw.1951","CDG.raw.1952","CDG.raw.1953","CDG.raw.1954","CDG.raw.1955","CDG.raw.1956","CDG.raw.1957","CDG.raw.1958","CDG.raw.1959","CDG.raw.1960","CDG.raw.1961","CDG.raw.1962","CDG.raw.1963","CDG.raw.1964","CDG.raw.1965","CDG.raw.1966","CDG.raw.1967","CDG.raw.1968","CDG.raw.1969","CDG.raw.1970","CDG.raw.1971","CDG.raw.1972","CDG.raw.1973","CDG.raw.1974","CDG.raw.1975","CDG.raw.1976","CDG.raw.1977","CDG.raw.1978","CDG.raw.1979","CDG.raw.1980","CDG.raw.1981","CDG.raw.1982","CDG.raw.1983","CDG.raw.1984","CDG.raw.1985","CDG.raw.1986","CDG.raw.1987","CDG.raw.1988","CDG.raw.1989","CDG.raw.1990","CDG.raw.1991","CDG.raw.1992","CDG.raw.1993","CDG.raw.1994","CDG.raw.1995","CDG.raw.1996","CDG.raw.1997","CDG.raw.1998","CDG.raw.1999","CDG.raw.2000","CDG.raw.2001","CDG.raw.2002","CDG.raw.2003","CDG.raw.2004","CDG.raw.2005","CDG.raw.2006","CDG.raw.2007","CDG.raw.2008","CDG.raw.2009","CDG.raw.2010","CDG.raw.2011","CDG.raw.2012","CDG.raw.2013","CDG.raw.2014","CDG.raw.2015","CDG.raw.2016","CDG.raw.2017","CDG.raw.2018","CDG.raw.2019","CDG.raw.2020","CDG.raw.2021"
400,"JOR","Jordan",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,211,203,252,283,334,518,633,706,766,989,1140,1520,1670,1970,2040,2410,2710,2480,2630,3160,2760,2860,2400,2790,2950,3210,3790,4000,4730,5060,6360,7490,7690,9190,10100,10100,10800,11600,11500,9140,10500,9970,12100,11800,13300,13300,13900,14200,14400,14400,15400,15800,16600,17100,18900,20600,20700,21500,20800,21400,20700,21300,23900,23900,26000,25400,24000,25500,20000,20200,18800,19500
398,"KAZ","Kazakhstan",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.56,3.07,2.05,2.56,3.05,3.55,4.04,4.51,4.98,5.46,5.98,6.53,7.14,7.81,8.57,9.41,10.4,11.4,12.6,14,15.8,18.8,24.7,32.1,39.9,47.9,53.7,60.4,67.3,71.3,93.4,119,107,112,125,119,381,435,359,490,532,722,741,688,831,948,1160,1170,1530,1560,1830,1890,1980,2260,2210,2350,2400,2460,2550,2800,3120,3350,3570,4170,4360,4810,4930,5720,6410,7580,8530,8570,8320,8300,9370,8680,9910,11200,11300,11900,11600,12200,14000,15500,13700,12300,13100,12100,4800,3810,3520,3910,4760,5240,6410,6220,9350,11800,13200,13900,17800,21400,25000,28500,34800,39800,46000,46900,49500,50200,61300,53300,35000,47300,41600,47700,53500,64300,68000,77100,85600,92900,99000,104000,114000,129000,140000,151000,158000,164000,167000,168000,172000,181000,189000,198000,206000,212000,214000,220000,233000,240000,251000,259000,265000,273000,281000,287000,292000,294000,305000,289000,290000,292000,292000,319000,324000,317000,320000,308000,274000,256000,266000,222000,204000,174000,146000,135000,133000,123000,128000,142000,143000,151000,185000,190000,210000,238000,243000,225000,259000,271000,257000,270000,247000,233000,244000,256000,283000,278000,263000,262000
404,"KEN","Kenya",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,914,1400,1600,1530,1710,2000,2240,2310,2110,2230,2460,2430,2650,2890,2860,2500,2710,2740,2860,3170,3140,3740,3940,3970,5030,5040,4670,5130,5400,5120,6260,6590,4730,4690,4370,3850,4200,5220,4850,5230,5830,4850,5560,6360,6550,7540,9320,8360,10200,10300,10600,9450,8010,6810,7700,8610,9630,9820,10200,12300,12100,13300,12300,13100,14100,16600,17500,16700,17300,17000,16000,17700
296,"KIR","Kiribati",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.4,11.1,18.5,18.5,11.1,11.1,22.3,33.4,11.1,22.3,29.6,26,37,33.3,33.3,33.3,22.3,22.4,26,29.7,29.7,26.1,22.4,22.4,22.3,18.7,22.4,22.4,22.4,22.4,22.4,26.1,29.8,29.8,29.8,29.8,29.8,29.8,29.8,33.5,29.9,40.9,44.6,48.3,59.3,66.6,59.3,66.6,55.6,59.3,55.6,52,52,59.3,63,66.7,66.8,70.5,77,76.4,77.2
689,"XKX","Kosovo",-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888
414,"KWT","Kuwait",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2900,7650,1690,2880,2680,2890,3270,5880,9940,13200,7470,15900,26900,27900,32200,34700,39400,42500,33400,42800,42600,34200,33800,36600,26400,28800,29400,25900,20700,18000,20400,19000,22900,19500,24900,25700,21300,22000,28700,30100,37000,33500,34800,38200,41500,498000,31000,51400,57100,56800,52000,56900,53900,56100,55800,60300,62000,64200,67600,76400,78200,80000,86700,91000,93300,90800,105000,101000,96100,101000,107000,110000,111000,113000,105000,113000
417,"KGZ","Kyrgyzstan",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0537,0.0644,0.0429,0.0537,0.0654,0.0763,0.0867,0.0968,0.107,0.117,0.128,0.14,0.153,0.168,0.184,0.202,0.223,0.246,0.272,0.3,0.333,0.403,0.53,0.69,0.858,1.01,1.15,1.3,1.42,1.5,1.99,2.53,2.28,2.38,2.67,2.55,8.07,9.25,7.7,10.5,11.3,15.3,15.7,14.8,17.9,20.6,25.6,26.1,34.1,34.9,41,43.2,45.4,51.7,52.4,57.1,58.5,61.9,64.5,69.7,78.9,86.8,91.9,108,110,126,128,148,166,193,219,224,217,212,236,211,241,270,271,286,281,291,330,359,324,297,316,291,116,98.9,90.2,97.9,119,132,157,155,225,290,318,343,465,557,627,697,844,958,1100,1120,1190,1200,1440,1270,881,1110,1040,1090,1230,1480,1580,1800,2010,2190,2350,2490,2720,3090,3390,3700,3950,4150,4330,4460,4670,4990,5280,5600,5920,6190,6350,6600,7070,7420,7810,8130,8440,8860,9140,9410,9680,9750,10100,9890,10000,10200,10200,10900,11000,10900,11000,10800,10000,9570,11300,8690,6330,4700,5860,5780,6120,4860,4810,4040,5100,5570,6000,5710,5610,6720,7740,6950,6550,7760,10200,9860,10300,10500,9860,9590,12000,11400,10900,11900
418,"LAO","Laos",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.6,19.2,25.9,33.9,39.6,26.1,59.7,59.7,74.7,78.6,82.4,116,135,150,177,185,241,328,174,329,582,432,498,528,304,264,235,242,243,236,200,163,170,192,196,215,222,227,227,250,530,561,607,629,652,690,773,814,842,873,979,1080,1190,1250,1310,1370,1780,1860,2160,2700,3040,3200,3430,4290,4480,9270,14800,18700,20000,21900,21800,22000
428,"LVA","Latvia",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.029,0.0348,0.0232,0.029,0.0349,0.0407,0.0462,0.0516,0.057,0.0625,0.0684,0.0748,0.0817,0.0894,0.0981,0.108,0.119,0.131,0.145,0.16,0.18,0.215,0.283,0.368,0.457,0.545,0.614,0.691,0.765,0.811,1.16,1.45,1.31,1.43,1.65,1.61,4.62,5.37,4.85,6.31,6.79,8.81,9.09,9.32,11.8,14.5,19.4,22.1,28,30.9,35.7,42.1,44.9,50.4,61.1,72.5,74.8,88.1,94.1,96.9,115,135,142,167,159,204,205,234,264,290,335,365,347,322,344,272,310,336,337,359,363,357,381,390,379,384,410,370,152,162,144,145,178,198,216,224,288,355,366,423,693,836,843,886,1030,1120,1250,1300,1370,1380,1530,1460,1220,1260,1460,1060,1210,1470,1600,1840,2060,2240,2460,2660,2930,3380,3830,4270,4700,5060,5440,5790,6330,6900,7400,7910,8440,9070,9560,10100,11100,11700,12500,13300,14000,14800,15200,15700,16600,16700,17200,17300,17500,17600,17500,18000,18100,16900,17000,16700,16100,15800,14200,12000,10600,9440,9220,8800,8450,7510,7150,7600,7380,7820,7850,7980,8640,8910,8490,7790,8750,8020,7830,7650,7510,15100,7320,7310,7230,7740,6640,7800
422,"LBN","Lebanon",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.63,10.9,14.5,31.6,50.9,58.1,61.8,61.8,58.1,21.8,21.8,349,36.3,65.4,72.7,72.7,83.6,102,116,1520,1460,1180,1250,1310,1620,1890,2070,1980,2450,2580,2680,2860,3030,3270,3320,3630,3570,3700,4360,3990,5370,5730,7150,7160,6330,6010,5470,5570,5850,5960,5920,5780,6990,6760,7810,7520,7710,7380,7760,7900,8150,9760,10400,11300,12500,12900,15300,16400,16600,15600,16500,16400,18600,17300,16700,14900,13800,17500,21000,20100,20300,22400,22200,24100,25800,26500,27900,19200,19200,18000,18600
426,"LSO","Lesotho",0.00742,0.0075,0.00758,0.00766,0.00775,0.00783,0.00791,0.00799,0.00808,0.00816,0.00824,0.00833,0.00842,0.00851,0.00861,0.0087,0.00879,0.00888,0.00897,0.00906,0.00916,0.00926,0.00936,0.00946,0.00956,0.00966,0.00977,0.00987,0.00997,0.0101,0.0102,0.0103,0.0104,0.0105,0.0106,0.0107,0.0109,0.011,0.0111,0.0112,0.0113,0.0114,0.0116,0.0117,0.0118,0.0119,0.0121,0.0122,0.0123,0.0124,0.0126,0.0127,0.0128,0.013,0.0131,0.0133,0.0134,0.0135,0.0137,0.0138,0.014,0.0142,0.0145,0.0148,0.0151,0.0153,0.0156,0.0159,0.0162,0.0165,0.0167,0.0171,0.0174,0.0177,0.0181,0.0184,0.0188,0.0191,0.0194,0.0198,0.0201,0.0205,0.0209,0.0213,0.0217,0.0221,0.0225,0.0229,0.0233,0.0237,0.0241,0.0246,0.0251,0.0256,0.026,0.0265,0.027,0.0275,0.028,0.0285,0.0289,0.0295,0.0301,0.0307,0.0313,0.0318,0.0324,0.033,0.0336,0.0341,0.0347,0.0359,0.037,0.0382,0.0394,0.0405,0.0417,0.0428,0.044,0.0451,0.0463,0.0478,0.0494,0.0509,0.0525,0.054,0.0556,0.0571,0.0586,0.0602,0.0617,0.0638,0.0658,0.0679,0.07,0.072,0.0741,0.0761,0.0782,0.0802,0.0823,0.085,0.0878,0.0905,0.0933,0.096,0.0988,0.102,0.104,0.107,0.11,0.113,0.117,0.121,0.124,0.128,0.132,0.135,0.139,0.143,0.146,0.154,0.161,0.168,0.176,0.183,0.19,0.198,0.205,0.212,0.219,0.23,0.241,0.252,0.263,0.274,0.285,0.296,0.307,0.318,0.329,0.346,0.362,0.379,0.395,0.412,0.428,0.444,0.461,0.477,2.1,3.75,5.44,7.16,8.92,10.7,12.6,14.4,16.3,18.3,20.3,22.4,24.5,26.8,29,31.4,33.8,36.3,38.9,41.5,44.3,47.2,50.2,53.3,56.6,56,82.8,90.9,102,109,127,135,140,158,194,222,289,327,382,423,444,466,480,438,451,501,559,571,643,711,1480,1530,1590,1640,1680,1710,1750,1780,1810,1830,1860,1880,1910,1940,1990,2020,2040,2080,2130,2220,2280,2330,2400,2430,2440,2330,2360,2540,2510,2520,2300,2390
430,"LBR","Liberia",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47.9,44.3,55.4,59.1,103,59.2,48.1,85.2,163,145,167,163,256,361,491,566,622,623,899,1300,1470,1540,1520,1500,1740,1500,1490,1490,1520,1960,2050,1950,615,723,711,732,738,776,828,677,480,383,400,436,434,436,448,468,499,407,438,465,454,486,565,673,692,648,554,494,781,872,984,899,1210,1230,1380,1250,1390,1430,1440,1550
434,"LBY","Libya",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1300,1540,1440,2170,2250,2350,2270,2160,2330,3110,5260,9320,8520,11700,5230,7810,20200,18400,21900,46300,32700,22100,15700,15000,9790,12000,18400,20800,24000,26900,27800,29500,31000,34500,34600,37200,35900,34400,37900,38700,38300,44400,38700,40400,46000,48300,46500,47400,48800,47500,49700,50500,49200,50600,52900,54800,55700,52300,57900,60100,64000,41300,54900,58700,57100,49300,43100,45800,52100,52900,43100,56400
438,"LIE","Liechtenstein",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.739,1.04,1.53,2.14,2.37,2.37,2.88,3.51,3.47,3.4,3.88,3.75,4.53,5.6,6.43,6.27,5.9,6.47,7.52,7.15,6.86,7.3,8.43,7.89,8.71,9.67,9.91,10.3,10.5,11.4,11.6,12.8,14.5,17.8,17.5,14.5,18.1,19.4,21.2,22.4,24,25.8,28.6,26.2,26.4,28.6,30.1,31.5,34.8,40.4,40.4,40.7,39.3,43.4,44.2,46.7,42.5,45,42.8,30.8,29,23.2,36.5,22.5,31,38.7,36.5,38,37.6,43.4,43.6,50.1,46.2,48.8,49.6,48.3,48.2,47.8,48.8,52.8,51.1,59.8,40.3,31.7,28.4,30.2,21.4,7.15,27.4,45.3,49,40.6,48.9,58.7,53.2,48.2,59,63.4,80.1,83,76.7,77.1,90.8,93.7,112,138,131,143,148,154,171,181,196,203,207,223,200,192,200,203,208,196,199,190,179,196,191,194,206,195,197,190,198,196,198,205,199,188,190,214,218,211,198,208,210,210,209,211,217,180,202,200,168,163,168,182,149,149,133,144,138,137,121,126
440,"LTU","Lithuania",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0268,0.0321,0.0214,0.0268,0.0326,0.038,0.0432,0.0483,0.0533,0.0585,0.064,0.07,0.0765,0.0837,0.0917,0.101,0.111,0.122,0.135,0.15,0.166,0.201,0.264,0.344,0.428,0.503,0.575,0.646,0.707,0.749,1.16,1.43,1.3,1.46,1.72,1.71,4.52,5.33,5.16,6.47,6.92,8.68,8.99,9.93,13,16.7,23.3,28,35,39.9,45.9,56.6,60.7,67.8,87.3,106,110,133,142,145,173,207,216,255,239,315,314,358,404,439,509,561,532,488,516,396,451,484,484,516,526,510,536,538,536,558,597,535,223,248,219,219,268,299,320,334,418,522,527,623,1060,1280,1260,1300,1500,1620,1800,1860,1970,1990,2150,2090,1830,1790,2190,1430,1640,1990,2190,2520,2830,3060,3390,3680,4070,4700,5360,6030,6690,7270,7900,8510,9410,10300,11100,11900,12700,13700,14500,15400,16600,17700,19000,20300,21600,22900,23700,24600,26100,26300,27100,27400,27800,28100,28000,28900,29000,27300,27500,27200,26300,26100,22000,17300,17100,16600,17400,16800,17600,14900,12600,14100,14000,14000,14400,15100,15100,17700,17500,13900,14700,15900,16100,14500,15000,15400,15000,15800,16200,16300,15600,16000
