"code","iso","country","GIB.raw.1999","GIB.raw.2000","GIB.raw.2001","GIB.raw.2002","GIB.raw.2003","GIB.raw.2004","GIB.raw.2005","GIB.raw.2006","GIB.raw.2007","GIB.raw.2008","GIB.raw.2009","GIB.raw.2010","GIB.raw.2011","GIB.raw.2012","GIB.raw.2013","GIB.raw.2014","GIB.raw.2015","GIB.raw.2016","GIB.raw.2017","GIB.raw.2018","GIB.raw.2019","GIB.raw.2020","GIB.raw.2021","GIB.raw.2022"
140,"CAF","Central African Republic",0.00590887882448232,0.0070287117713157,-0.00431422618483712,-0.0178442918588648,-0.010615354251597,-0.0166103110253878,-0.0225776681714757,-0.0199287411887015,-0.0191507771603062,-0.0108576262204054,-0.0260507669913883,-0.0228201408501136,-0.0279375305083844,-0.0505544386708953,-0.0228067865814405,-0.00749304133483597,0.0091726205059266,0.025954495156771,0.0320066196166615,0.0401545626654425,0.0218905447921061,0.0102479122987607,-0.00175856949242281,-0.0270762251262271
148,"TCD","Chad",0.0477892047531248,0.0355603369134121,0.0228903891747609,0.00576390493166223,-0.00326474755940109,-0.0261590032328617,-0.0488084066558322,-0.0586001966180854,-0.0637456547335566,-0.0668670668212891,-0.0610514661090942,-0.0474880471726123,-0.0368305892129549,-0.0234257602124076,-0.0102394023253592,-0.00822426299724488,-0.0081132473551635,7.70400484646494e-05,0.0122851713047052,0.0239926928985288,0.0335891768607377,0.0402947170765744,0.0490528219873967,0.0526982641484937
152,"CHL","Chile",-0.0030225550425732,0.00413174366028524,0.000956081536731546,-0.00535092984273422,-0.0141865170027043,-0.0202037773082482,-0.0273197265023672,-0.0312816215711462,-0.0297428314573587,-0.0283330371668937,-0.0226680946559955,-0.0192858670606432,-0.0169793372873479,-0.0151980863044865,-0.0159362254959082,-0.0180542401207876,-0.0192030860489668,-0.0194895688695518,-0.0169431425894749,-0.0152545787678865,-0.0111904025000726,-0.00924517871172714,-0.00611448666856074,-0.00639209400353347
156,"CHN","China",-0.0679200684214484,-0.0665713601705281,-0.0638622694071033,-0.0602999391946495,-0.0528788993662682,-0.0456326286866237,-0.0349178433087441,-0.0249139807028128,-0.0207742955296901,-0.0212375433194432,-0.022513904378993,-0.0252454168851166,-0.028643389857245,-0.0331957004643433,-0.0351862944437082,-0.0379502251453615,-0.0405924022848224,-0.0439579732557976,-0.0485871536412684,-0.0517914624587398,-0.0538777171876182,-0.0522391367981044,-0.0477786275387293,-0.041975775569129
170,"COL","Colombia",-0.0232234597302603,-0.0219886326662277,-0.0199314344475896,-0.016546835695463,-0.0136721793593926,-0.0133311393897606,-0.0164607860605434,-0.021209570926804,-0.025891161321013,-0.0263534966580291,-0.025625433951185,-0.0232424399222422,-0.0229901480829546,-0.0229361401691771,-0.0210114316869668,-0.0195089643243855,-0.0186692455192911,-0.0179289464092095,-0.0205891216296546,-0.0221709281533476,-0.0183678830765411,-0.00963735602875548,-0.00815605956805732,-0.0101091118825062
174,"COM","Comoros",0.0145487433092282,0.00630087769370413,0.00356548078571195,-0.00238072353955165,-0.00701453470511448,-0.00686650777423647,-0.00757885701472694,-0.00351202442101217,-0.00782348138710032,-0.00738491506531913,-0.00307217288738337,-0.00347309960195996,-0.00490550173188631,-0.00572726880534091,-0.00431939715442131,-0.00305660981041989,-0.000483341302797369,0.00619722438945036,0.00674630859782543,0.00718953253722621,0.00873779286532539,0.0160238439236848,0.0206873769187164,0.022460711146616
184,"COK","Cook Islands",-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888
188,"CRI","Costa Rica",-0.0296753048307361,-0.0352175451108002,-0.0367238329843816,-0.0354758918386368,-0.0338387011412626,-0.0275080805128622,-0.0276970593600188,-0.0282985171658878,-0.0253204874073261,-0.0227936555163988,-0.0211758807916672,-0.0239361613881739,-0.0273770108053625,-0.0300889918754871,-0.0286620198038041,-0.0271375629164169,-0.0284132472495078,-0.0292285916378455,-0.0268275772925836,-0.0233892442305965,-0.0201027879166547,-0.0197108633716264,-0.0200389608731953,-0.0221035987527752
384,"CIV","Cote d'Ivoire",0.00297513802428218,-0.000194914909612098,0.000646157380966406,0.00293176530318484,0.00589223727484223,0.00876099352072202,0.020431287692211,0.0282152378778322,0.0290487275325253,0.020939687331746,0.0034497066823167,-0.0119645903105982,-0.0146056496621074,-0.01122532234568,-0.0125681726836837,-0.0164798429539508,-0.0164276275909832,-0.0127194042957653,-0.0129163461179195,-0.0193603559440438,-0.0313538035795612,-0.0409407454672773,-0.0424787014365311,-0.0406430070350681
191,"HRV","Croatia",-9999,-9999,-9999,-9999,-9999,-0.00718535646068375,-0.00824081366316887,-0.0110306916543992,-0.0122828160254108,-0.0178614344339273,-0.0192186342606587,-0.02118806956471,-0.0208939068598188,-0.0221904910654611,-0.0226650707926752,-0.0236083679969278,-0.0242893166960039,-0.0251360667227283,-0.0232430280769186,-0.0261849612898069,-0.0286901199763746,-0.0258512394019081,-0.0266173465730172,-0.0306889063901689
