"code","iso","country","NDA.raw.1999","NDA.raw.2000","NDA.raw.2001","NDA.raw.2002","NDA.raw.2003","NDA.raw.2004","NDA.raw.2005","NDA.raw.2006","NDA.raw.2007","NDA.raw.2008","NDA.raw.2009","NDA.raw.2010","NDA.raw.2011","NDA.raw.2012","NDA.raw.2013","NDA.raw.2014","NDA.raw.2015","NDA.raw.2016","NDA.raw.2017","NDA.raw.2018","NDA.raw.2019","NDA.raw.2020","NDA.raw.2021","NDA.raw.2022"
144,"LKA","Sri Lanka",0.017364469322654,0.0184729129307348,0.0147138901845911,0.0161952282265507,0.0141714985164803,0.0148732202989748,0.017198304307229,0.0168529460897224,0.0139116455429948,0.015296573737325,0.0152585539394745,0.0144729710461708,0.0165681753076001,0.0178903173744995,0.00764923368813153,0.00968215068591993,0.00750080869297687,-0.000994428165233338,-0.0183894730714244,-0.0302398743215168,-0.0299056550156349,-0.00794708153485038,0.0104130405143701,0.0148850545315908
275,"PSE","State of Palestine",-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888
729,"SDN","Sudan",0.05374983104134,0.0483641517715836,0.0398427082189639,0.0339135368252061,0.0302495499045339,0.0278948851215293,0.0253513136075891,0.0217880973137936,0.018934035677685,0.0157969662921784,0.0133645328681229,0.0111797708589769,0.00629272649576817,0.00540023484951124,0.00699779943928447,0.00759486090074191,0.00950422263953277,0.012184783098887,0.0139318664407617,0.0150068643876133,0.0146013609613211,0.0133863597248587,0.00864633919851121,0.00777620228540998
740,"SUR","Suriname",0.0322612648835032,0.0299783560579079,0.023732364357254,0.0173076086728956,0.0117290219749804,0.014745597461963,0.0121542304744031,0.0188397355214556,0.019491517524477,0.0295055430250841,0.0352501582847167,0.0387644661571414,0.0363597839430243,0.0293040874144355,0.0159453472593916,0.0178592756063782,0.0100848657285297,0.0141523768592731,0.0108834738807386,0.00852487794021672,0.00664947965591689,0.00590749361920717,0.0057929189851722,0.00779234808019069
752,"SWE","Sweden",-0.00525629760048112,-0.00896852868574524,-0.0162800030423368,-0.0276478734949944,-0.0326366282812284,-0.0335159889687871,-0.038378679461678,-0.0394786845335736,-0.0400278913716261,-0.0322455983101618,-0.030318534486027,-0.0235658397995437,-0.0259192016590415,-0.0283611371149512,-0.0283453076577618,-0.0226947908916991,-0.0175956632929704,-0.0124125798047158,-0.00725862495165823,-0.0053740094557711,-0.0037420758141475,0.000806174286610783,-0.000631794185421255,-0.00320080945752821
756,"CHE","Switzerland",-0.0185358468306236,-0.0198107454575772,-0.0205195218727105,-0.0195333205925491,-0.021052910975194,-0.0251123725824915,-0.0258598418454068,-0.0251206067419876,-0.0234472943752933,-0.025935138802477,-0.0297895065259943,-0.0272979400071085,-0.0266962610023159,-0.0228665934358888,-0.0217476613772604,-0.0218862397558685,-0.0207996143818673,-0.0202652469860901,-0.00995522712974704,-0.00938330957150574,-0.00981941566988816,-0.00963220618766039,-0.0142113452688467,-0.0160735453880727
760,"SYR","Syria",-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888
158,"TWN","Taiwan",0.0164344999899126,0.0177516475272985,0.0213663203430956,0.0246637427461911,0.0259295723255852,0.02779581563916,0.0292774051441391,0.0332628802290802,0.0324071433530491,0.0230760860766326,0.0122077023273663,0.0121150540037813,0.0108719794537364,0.00936001754776927,0.00444691225282501,0.00120236047537725,-0.00274521982857777,0.000757546274199772,0.00638617046894163,0.00650156782671751,0.00376053106925456,0.00510173419252702,0.00696769761033567,0.0079405241082362
762,"TJK","Tajikistan",-0.00653934510534371,-0.0151767188735941,-0.0224473606017912,-0.0232538485839158,-0.0123573355655118,0.00422581078657558,0.0156738890707935,0.0189978093738035,0.0222734741632857,0.0189034573761773,0.0267784900738397,0.0295014044198962,0.0164610959891565,-0.00202202716377318,-0.0475902751476009,-0.114286833143029,-0.163358054826783,-0.211109864558341,-0.232661226896448,-0.237855943597532,-0.169277012754429,-0.0892620698564757,-0.0258924390038388,-0.0268528109233409
834,"TZA","Tanzania",0.0157058198516944,0.0129765596775606,0.0116198742377001,0.0150059223384145,0.0220344229226914,0.0244753230414048,0.0318634460205591,0.0279466391269658,0.0255686451108967,0.0260718688188311,0.0271723418744065,0.0222553503210379,0.017008951789262,0.0176605006251391,0.0238587016398295,0.0261368129462618,0.0309287684149757,0.0280236051777429,0.0244275963813128,0.0199761181798945,0.0162651602613477,0.0136289262176958,0.0111158223720793,0.0115476585183711
764,"THA","Thailand",0.0202649573552072,0.0173108927631185,0.0146975504267752,0.0130428268299527,0.0176859864149956,0.0217888415563856,0.0219619541603544,0.0237812560849733,0.0252060059220838,0.0255851613827549,0.0280056918135245,0.0278113692598416,0.026528221768287,0.0245811957674662,0.0207558613622822,0.0153107257750409,0.00483627272277176,-0.00417638421670236,-0.00743967169801487,-0.00634297698880495,-0.00514827217627124,0.000974677872560115,0.00535870411581163,0.0101358824415927
626,"TLS","Timor-Leste",-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.0185898914621987,0.0109571999615292,0.011570841072309,0.0168021575669386,0.0177921679584996,0.0179152523158452,0.0240821661413424,0.0277749678976789,0.0296380265223832,0.0316516366066935,0.0365793829034111,0.0301471248795255,0.0222171736248644,0.0201436567842901
768,"TGO","Togo",0.00975820186180942,0.0172666843779326,0.0242915728396924,0.0280908728015064,0.0281750202786337,0.0271333509272802,0.0162739671803058,0.00905229856550216,0.0171529256091372,0.0136471276628336,0.0202908057680253,0.0281627307196486,0.0301743731003963,0.0441272232507259,0.0451195219756528,0.0533920998280499,0.055612497917451,0.0792575204747299,0.11321418862526,0.149410793291986,0.169687803265459,0.1902068086357,0.187927126219133,0.182130920382384
